BusinessName,BusinessType,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityName,Longitude,Latitude,ImagePath
Kissaten,Takeaway/sandwich shop,W1D 4UN,4,fhrs_4_en-GB,2023-07-24,Westminster,-0.1329601,51.5126541,images\test\fhrs_4_en-GB.png
Kitchen,Restaurant/Cafe/Canteen,W1T 1QJ,2,fhrs_2_en-GB,2024-05-23,Westminster,-0.1363005,51.5187323,images\test\fhrs_2_en-GB.png
KITH Treats,Restaurant/Cafe/Canteen,W1A 1AB,5,fhrs_5_en-GB,2024-01-11,Westminster,-0.1528138,51.5145871,images\test\fhrs_5_en-GB.png
Kitty Fishers,Restaurant/Cafe/Canteen,W1J 7QF,5,fhrs_5_en-GB,2023-01-21,Westminster,-0.1461936,51.5065421,images\test\fhrs_5_en-GB.png
Kitty Hawk,Restaurant/Cafe/Canteen,WC2N 4HA,4,fhrs_4_en-GB,2024-12-03,Westminster,-0.126584,51.5090935,images\test\fhrs_4_en-GB.png
Kleinsky's,Restaurant/Cafe/Canteen,W1K 6ZW,3,fhrs_3_en-GB,2024-07-17,Westminster,-0.1534019,51.512519,images\test\fhrs_3_en-GB.png
Knoops,Restaurant/Cafe/Canteen,SW3 1JD,5,fhrs_5_en-GB,2023-03-22,Westminster,-0.1653908,51.4989393,images\test\fhrs_5_en-GB.png
Knoops,Restaurant/Cafe/Canteen,WC2N 4LH,5,fhrs_5_en-GB,2024-08-03,Westminster,-0.1267303,51.51099,images\test\fhrs_5_en-GB.png
Knot,Restaurant/Cafe/Canteen,SW1V 1JT,5,fhrs_5_en-GB,2023-06-15,Westminster,-0.1443294,51.4949749,images\test\fhrs_5_en-GB.png
Koba,Restaurant/Cafe/Canteen,W1T 1NA,5,fhrs_5_en-GB,2022-12-20,Westminster,-0.1348225,51.5178635,images\test\fhrs_5_en-GB.png
Kobox,Restaurant/Cafe/Canteen,W1U 3HS,5,fhrs_5_en-GB,2024-11-05,Westminster,-0.1550259,51.5172657,images\test\fhrs_5_en-GB.png
KöD Soho,Restaurant/Cafe/Canteen,W1F 0AZ,5,fhrs_5_en-GB,2024-09-11,Westminster,-0.1334612,51.5144965,images\test\fhrs_5_en-GB.png
Kokoro,Restaurant/Cafe/Canteen,SW7 2AZ,5,fhrs_5_en-GB,2024-10-24,Westminster,-0.1791777,51.499334,images\test\fhrs_5_en-GB.png
Kol,Restaurant/Cafe/Canteen,W1H 7JW,5,fhrs_5_en-GB,2024-07-04,Westminster,-0.1571866,51.5147997,images\test\fhrs_5_en-GB.png
Kolamba Carnaby Ltd,Restaurant/Cafe/Canteen,W1B 5QA,2,fhrs_2_en-GB,2024-12-09,Westminster,-0.1395604,51.5130197,images\test\fhrs_2_en-GB.png
Koox,Takeaway/sandwich shop,W2 3BX,5,fhrs_5_en-GB,2021-06-23,Westminster,-0.178958,51.5135121,images\test\fhrs_5_en-GB.png
Koox,Takeaway/sandwich shop,W1F 9QN,5,fhrs_5_en-GB,2021-09-20,Westminster,-0.1367714,51.5132003,images\test\fhrs_5_en-GB.png
Korean Bistro Bibida,Restaurant/Cafe/Canteen,W1F 9UY,2,fhrs_2_en-GB,2024-06-19,Westminster,-0.1352986,51.5115042,images\test\fhrs_2_en-GB.png
Korean Dinner Party,Restaurant/Cafe/Canteen,W1B 5PW,2,fhrs_2_en-GB,2024-09-17,Westminster,-0.1387041,51.5124576,images\test\fhrs_2_en-GB.png
Koshari Street,Restaurant/Cafe/Canteen,WC2N 4EA,5,fhrs_5_en-GB,2024-01-29,Westminster,-0.1268056,51.5109103,images\test\fhrs_5_en-GB.png
Koshary El Tahrir,Restaurant/Cafe/Canteen,W2 2HR,4,fhrs_4_en-GB,2023-06-26,Westminster,-0.1666413,51.517313,images\test\fhrs_4_en-GB.png
Kotta Sushi,Takeaway/sandwich shop,NW8 9EB,1,fhrs_1_en-GB,2024-12-06,Westminster,-0.1811815,51.532575,images\test\fhrs_1_en-GB.png
Koub Coffee,Restaurant/Cafe/Canteen,SW1W 9RP,5,fhrs_5_en-GB,2024-06-13,Westminster,-0.1496296,51.4928735,images\test\fhrs_5_en-GB.png
Kova Patisserie,Restaurant/Cafe/Canteen,W1F 0BB,5,fhrs_5_en-GB,2016-11-24,Westminster,-0.1340307,51.5143168,images\test\fhrs_5_en-GB.png
Kowloon Restaurant,Restaurant/Cafe/Canteen,W1D 6JH,1,fhrs_1_en-GB,2024-08-16,Westminster,-0.1320079,51.5116227,images\test\fhrs_1_en-GB.png
Koya-Ko,Restaurant/Cafe/Canteen,W1D 4SQ,5,fhrs_5_en-GB,2024-09-02,Westminster,-0.1317242,51.5136236,images\test\fhrs_5_en-GB.png
Koyn,Restaurant/Cafe/Canteen,W1K 4QU,4,fhrs_4_en-GB,2024-07-07,Westminster,-0.1490457,51.5115035,images\test\fhrs_4_en-GB.png
KraPow!,Restaurant/Cafe/Canteen,W1G 0BD,3,fhrs_3_en-GB,2023-09-26,Westminster,-0.1447501,51.515467,images\test\fhrs_3_en-GB.png
Kricket Soho,Restaurant/Cafe/Canteen,W1D 7HJ,5,fhrs_5_en-GB,2023-05-18,Westminster,-0.1351818,51.5108369,images\test\fhrs_5_en-GB.png
Krispy Kreme,Restaurant/Cafe/Canteen,SW1E 6RD,5,fhrs_5_en-GB,2024-06-15,Westminster,-0.1387357,51.4968377,images\test\fhrs_5_en-GB.png
Krispy Kreme,Restaurant/Cafe/Canteen,WC2R 0PD,5,fhrs_5_en-GB,2022-01-28,Westminster,-0.1231856,51.5099261,images\test\fhrs_5_en-GB.png
Krispy Kreme,Restaurant/Cafe/Canteen,NW1 5LA,5,fhrs_5_en-GB,2024-08-23,Westminster,-0.15774,51.52257,images\test\fhrs_5_en-GB.png
Krispy Kreme,Restaurant/Cafe/Canteen,W2 1HB,5,fhrs_5_en-GB,2024-01-02,Westminster,-0.1774148,51.5175078,images\test\fhrs_5_en-GB.png
Krispy Kreme,Restaurant/Cafe/Canteen,SW1V 1JT,5,fhrs_5_en-GB,2019-11-25,Westminster,-0.1443294,51.4949749,images\test\fhrs_5_en-GB.png
Kroketa,Restaurant/Cafe/Canteen,W1F 9RR,5,fhrs_5_en-GB,2023-01-05,Westminster,-0.1382675,51.5122078,images\test\fhrs_5_en-GB.png
Ku Bar,Restaurant/Cafe/Canteen,WC2H 7BA,5,fhrs_5_en-GB,2023-06-02,Westminster,-0.129753,51.5117846,images\test\fhrs_5_en-GB.png
Kula,Restaurant/Cafe/Canteen,W1U 1DU,1,fhrs_1_en-GB,2024-08-01,Westminster,-0.1508467,51.5151136,images\test\fhrs_1_en-GB.png
Kulu Kulu Sushi,Restaurant/Cafe/Canteen,W1F 9TX,5,fhrs_5_en-GB,2024-03-09,Westminster,-0.1367745,51.5110061,images\test\fhrs_5_en-GB.png
Kung Fu Burger,Restaurant/Cafe/Canteen,W1D 5EQ,4,fhrs_4_en-GB,2024-09-21,Westminster,-0.1310017,51.5122632,images\test\fhrs_4_en-GB.png
Kung Fu Noodle,Restaurant/Cafe/Canteen,W1D 6LU,4,fhrs_4_en-GB,2023-01-30,Westminster,-0.1322191,51.511743,images\test\fhrs_4_en-GB.png
Kurdistan,Restaurant/Cafe/Canteen,NW8 8EU,3,fhrs_3_en-GB,2024-02-13,Westminster,-0.1702162,51.5233145,images\test\fhrs_3_en-GB.png
Kurdistan Restaurant,Restaurant/Cafe/Canteen,W2 1ED,4,fhrs_4_en-GB,2024-04-09,Westminster,-0.1727014,51.5221916,images\test\fhrs_4_en-GB.png
KWANT MAYFAIR,Restaurant/Cafe/Canteen,W1J 8LN,5,fhrs_5_en-GB,2024-03-06,Westminster,-0.1433282,51.5071982,images\test\fhrs_5_en-GB.png
L' Express Coffee,Restaurant/Cafe/Canteen,W1S 1PN,3,fhrs_3_en-GB,2023-01-13,Westminster,-0.14216,51.5132408,images\test\fhrs_3_en-GB.png
L?Escargot,Restaurant/Cafe/Canteen,W1D 4EF,5,fhrs_5_en-GB,2023-07-14,Westminster,-0.1310333,51.5139543,images\test\fhrs_5_en-GB.png
La Ballerina,Restaurant/Cafe/Canteen,WC2E 7AH,5,fhrs_5_en-GB,2024-04-16,Westminster,-0.122722,51.5134888,images\test\fhrs_5_en-GB.png
LA BELLEZZA DEL CIBO,Restaurant/Cafe/Canteen,W1S 1PF,5,fhrs_5_en-GB,2023-01-19,Westminster,-0.142255,51.5126757,images\test\fhrs_5_en-GB.png
La Bodega Negra Bar & Cafe,Restaurant/Cafe/Canteen,W1D 5JF,5,fhrs_5_en-GB,2024-01-23,Westminster,-0.13096256,51.51326078,images\test\fhrs_5_en-GB.png
La Brasseria Milanese,Restaurant/Cafe/Canteen,W1U 5HD,3,fhrs_3_en-GB,2024-06-18,Westminster,-0.151579,51.5212312,images\test\fhrs_3_en-GB.png
La Costa,Restaurant/Cafe/Canteen,W2 3QA,5,fhrs_5_en-GB,2024-09-03,Westminster,-0.1795435,51.5136471,images\test\fhrs_5_en-GB.png
La Fromagerie (Marylebone Ltd),Restaurant/Cafe/Canteen,W1U 4EW,5,fhrs_5_en-GB,2024-02-19,Westminster,-0.152194,51.519928,images\test\fhrs_5_en-GB.png
La Gauloise,Restaurant/Cafe/Canteen,NW1 6AE,2,fhrs_2_en-GB,2023-10-03,Westminster,-0.158229,51.5225408,images\test\fhrs_2_en-GB.png
La Gelatiera,Restaurant/Cafe/Canteen,WC2N 4LA,5,fhrs_5_en-GB,2023-08-15,Westminster,-0.1267828,51.5111167,images\test\fhrs_5_en-GB.png
La Goccia Restaurant,Restaurant/Cafe/Canteen,WC2E 9FB,4,fhrs_4_en-GB,2023-10-23,Westminster,-0.1253087,51.5117638,images\test\fhrs_4_en-GB.png
La Loma,Restaurant/Cafe/Canteen,W1S 4HX,5,fhrs_5_en-GB,2023-07-04,Westminster,-0.1430202,51.5098102,images\test\fhrs_5_en-GB.png
La Maison Du Gateau,Restaurant/Cafe/Canteen,W9 3NA,2,fhrs_2_en-GB,2024-03-26,Westminster,-0.2023261,51.5243399,images\test\fhrs_2_en-GB.png
La Masseria,Restaurant/Cafe/Canteen,W1H 7QZ,2,fhrs_2_en-GB,2024-08-22,Westminster,-0.1585533,51.5155766,images\test\fhrs_2_en-GB.png
La Pastaia,Restaurant/Cafe/Canteen,W1D 6HT,5,fhrs_5_en-GB,2024-04-10,Westminster,-0.132853,51.5124545,images\test\fhrs_5_en-GB.png
La Porchetta Pollo Bar Pizzeria,Restaurant/Cafe/Canteen,W1D 4TW,3,fhrs_3_en-GB,2023-07-20,Westminster,-0.1303807,51.5137011,images\test\fhrs_3_en-GB.png
La Poule Au Pot,Restaurant/Cafe/Canteen,SW1W 8UT,4,fhrs_4_en-GB,2023-11-15,Westminster,-0.1525302,51.4909678,images\test\fhrs_4_en-GB.png
La Roche,Restaurant/Cafe/Canteen,WC2N 4ER,4,fhrs_4_en-GB,2024-01-02,Westminster,-0.1267066,51.5101623,images\test\fhrs_4_en-GB.png
La Roche Restaurant,Restaurant/Cafe/Canteen,WC2N 4ER,5,fhrs_5_en-GB,2024-09-21,Westminster,-0.1267196,51.5101985,images\test\fhrs_5_en-GB.png
La Tazza,Restaurant/Cafe/Canteen,W2 1RL,4,fhrs_4_en-GB,2023-11-28,Westminster,-0.1740181,51.5163039,images\test\fhrs_4_en-GB.png
Lablabi,Takeaway/sandwich shop,W2 2HX,5,fhrs_5_en-GB,2022-10-25,Westminster,-0.1647351,51.5159702,images\test\fhrs_5_en-GB.png
Laduree,Restaurant/Cafe/Canteen,WC2E 8RA,4,fhrs_4_en-GB,2024-09-30,Westminster,-0.1234333,51.5119625,images\test\fhrs_4_en-GB.png
Laduree,Restaurant/Cafe/Canteen,W1J 0QX,5,fhrs_5_en-GB,2024-09-07,Westminster,-0.1395322,51.508406,images\test\fhrs_5_en-GB.png
Lahore Biryani,Restaurant/Cafe/Canteen,W2 1EA,4,fhrs_4_en-GB,2024-05-28,Westminster,-0.1709514,51.5208964,images\test\fhrs_4_en-GB.png
Lahori,Restaurant/Cafe/Canteen,NW8 8EH,4,fhrs_4_en-GB,2024-03-27,Westminster,-0.1690616,51.5245269,images\test\fhrs_4_en-GB.png
Lahpet,Restaurant/Cafe/Canteen,WC2E 9AB,5,fhrs_5_en-GB,2023-09-26,Westminster,-0.1261691,51.5127256,images\test\fhrs_5_en-GB.png
Laksamania,Restaurant/Cafe/Canteen,W1T 3EZ,5,fhrs_5_en-GB,2024-03-18,Westminster,-0.1349913,51.5162025,images\test\fhrs_5_en-GB.png
Lali,Restaurant/Cafe/Canteen,W1J 6NN,5,fhrs_5_en-GB,2024-08-21,Westminster,-0.1454353,51.5106667,images\test\fhrs_5_en-GB.png
Lamb And Flag Public House,Restaurant/Cafe/Canteen,W1U 1EL,5,fhrs_5_en-GB,2022-11-24,Westminster,-0.1504226,51.5149091,images\test\fhrs_5_en-GB.png
Lancaster Deli Bar,Restaurant/Cafe/Canteen,W2 3EL,4,fhrs_4_en-GB,2024-01-30,Westminster,-0.1784307,51.5126406,images\test\fhrs_4_en-GB.png
Lanserhof at the Arts Club,Restaurant/Cafe/Canteen,W1S 4LT,5,fhrs_5_en-GB,2023-02-02,Westminster,-0.142275,51.5086862,images\test\fhrs_5_en-GB.png
L'Antica Pizzeria Da Michele,Restaurant/Cafe/Canteen,NW1 6UY,4,fhrs_4_en-GB,2023-03-07,Westminster,-0.158229,51.5225408,images\test\fhrs_4_en-GB.png
L'Antica Pizzeria Da Michele,Takeaway/sandwich shop,W1D 4TY,5,fhrs_5_en-GB,2024-03-17,Westminster,-0.1318305,51.5131397,images\test\fhrs_5_en-GB.png
Lanzhou Lamian Noodle Bar,Restaurant/Cafe/Canteen,WC2H 7AD,1,fhrs_1_en-GB,2024-01-18,Westminster,-0.1277636,51.5114471,images\test\fhrs_1_en-GB.png
Lao Cafe Covent Garden,Restaurant/Cafe/Canteen,WC2N 4HG,5,fhrs_5_en-GB,2023-05-31,Westminster,-0.1251224,51.510137,images\test\fhrs_5_en-GB.png
L'Artiste Muscle,Restaurant/Cafe/Canteen,W1J 7PA,5,fhrs_5_en-GB,2023-04-19,Westminster,-0.1464886,51.5063759,images\test\fhrs_5_en-GB.png
Latte spot @ Dada bar,Restaurant/Cafe/Canteen,SW1V 2BP,5,fhrs_5_en-GB,2023-11-28,Westminster,-0.1387284,51.4902999,images\test\fhrs_5_en-GB.png
Lauderdale Road Friendship Club,Restaurant/Cafe/Canteen,W9 1JY,5,fhrs_5_en-GB,2024-03-13,Westminster,-0.1848185,51.5277753,images\test\fhrs_5_en-GB.png
Laughing Halibut,Restaurant/Cafe/Canteen,SW1P 2HR,3,fhrs_3_en-GB,2024-02-29,Westminster,-0.1339756,51.4966272,images\test\fhrs_3_en-GB.png
L'Autre Bistro,Restaurant/Cafe/Canteen,W1J 7HP,5,fhrs_5_en-GB,2024-03-21,Westminster,-0.146627,51.5061622,images\test\fhrs_5_en-GB.png
Lavazza Coffee Design,Restaurant/Cafe/Canteen,W1F 7HU,5,fhrs_5_en-GB,2023-02-10,Westminster,-0.1407742,51.5140012,images\test\fhrs_5_en-GB.png
Lavelle,Restaurant/Cafe/Canteen,W1T 1JP,5,fhrs_5_en-GB,2023-08-04,Westminster,-0.133472,51.5166999,images\test\fhrs_5_en-GB.png
L'Aventure,Restaurant/Cafe/Canteen,NW8 0EH,2,fhrs_2_en-GB,2024-08-01,Westminster,-0.1815581,51.5350628,images\test\fhrs_2_en-GB.png
Laxsa,Restaurant/Cafe/Canteen,W1D 5JY,5,fhrs_5_en-GB,2023-10-09,Westminster,-0.1317256,51.5128862,images\test\fhrs_5_en-GB.png
Layalina,Restaurant/Cafe/Canteen,W1D 6BR,4,fhrs_4_en-GB,2024-02-21,Westminster,-0.1319641,51.5102281,images\test\fhrs_4_en-GB.png
Lazard,Restaurant/Cafe/Canteen,W1J 8LL,5,fhrs_5_en-GB,2023-12-07,Westminster,-0.1434483,51.5074339,images\test\fhrs_5_en-GB.png
Lazeez,Restaurant/Cafe/Canteen,W1U 1LF,5,fhrs_5_en-GB,2023-07-24,Westminster,-0.151731,51.5153434,images\test\fhrs_5_en-GB.png
Le Bab,Takeaway/sandwich shop,W1G 0BD,4,fhrs_4_en-GB,2024-01-02,Westminster,-0.1447501,51.515467,images\test\fhrs_4_en-GB.png
Le Beaujolais,Restaurant/Cafe/Canteen,WC2H 9NJ,4,fhrs_4_en-GB,2024-06-05,Westminster,-0.1285104,51.5129159,images\test\fhrs_4_en-GB.png
Le Cochonnet,Restaurant/Cafe/Canteen,W9 1LU,4,fhrs_4_en-GB,2024-07-03,Westminster,-0.1895733,51.5274801,images\test\fhrs_4_en-GB.png
Le Comptoir Libanais,Restaurant/Cafe/Canteen,W1U 1JT,4,fhrs_4_en-GB,2024-07-17,Westminster,-0.1502349,51.5159853,images\test\fhrs_4_en-GB.png
Le Deli Robuchon,Takeaway/sandwich shop,W1J 8JA,5,fhrs_5_en-GB,2024-09-17,Westminster,-0.1438031,51.5065043,images\test\fhrs_5_en-GB.png
Le Garrick,Restaurant/Cafe/Canteen,WC2E 9BH,5,fhrs_5_en-GB,2023-08-15,Westminster,-0.1260413,51.5116265,images\test\fhrs_5_en-GB.png
Le Gavroche,Restaurant/Cafe/Canteen,W1K 7QR,5,fhrs_5_en-GB,2023-07-14,Westminster,-0.1551242,51.5112692,images\test\fhrs_5_en-GB.png
Le Pain Quotidien,Restaurant/Cafe/Canteen,WC2E 8RE,4,fhrs_4_en-GB,2023-05-05,Westminster,-0.1229392,51.5120625,images\test\fhrs_4_en-GB.png
Le Petit Cafe,Restaurant/Cafe/Canteen,W1S 4RR,4,fhrs_4_en-GB,2023-07-24,Westminster,-0.1419041,51.5085515,images\test\fhrs_4_en-GB.png
Le Relais De Venise 'L' Entrecote,Restaurant/Cafe/Canteen,W1U 2QG,5,fhrs_5_en-GB,2024-06-21,Westminster,-0.1510797,51.5182557,images\test\fhrs_5_en-GB.png
Le Signore Snack Bar,Restaurant/Cafe/Canteen,SW1E 5HY,3,fhrs_3_en-GB,2023-11-06,Westminster,-0.1428987,51.498981,images\test\fhrs_3_en-GB.png
Le Vieux Comptoir,Restaurant/Cafe/Canteen,W1U 4EU,5,fhrs_5_en-GB,2024-11-06,Westminster,-0.1533335,51.5198197,images\test\fhrs_5_en-GB.png
Leban Eats,Restaurant/Cafe/Canteen,W1J 8QF,3,fhrs_3_en-GB,2023-07-24,Westminster,-0.1444608,51.5084031,images\test\fhrs_3_en-GB.png
Lebanese Garden,Restaurant/Cafe/Canteen,SW1V 2SD,4,fhrs_4_en-GB,2024-05-22,Westminster,-0.1311185,51.4896933,images\test\fhrs_4_en-GB.png
L'Ecole Bilingue,Restaurant/Cafe/Canteen,W2 1SJ,3,fhrs_3_en-GB,2023-03-20,Westminster,-0.1764674,51.5213779,images\test\fhrs_3_en-GB.png
Leicester Arms Public House,Restaurant/Cafe/Canteen,W1B 5DP,5,fhrs_5_en-GB,2023-11-07,Westminster,-0.1377294,51.5105626,images\test\fhrs_5_en-GB.png
Leicester Square Theatre,Restaurant/Cafe/Canteen,WC2H 7BX,4,fhrs_4_en-GB,2019-11-25,Westminster,-0.1300739,51.5113401,images\test\fhrs_4_en-GB.png
Leinster Arms Public House,Restaurant/Cafe/Canteen,W2 3EU,2,fhrs_2_en-GB,2024-07-02,Westminster,-0.1828219,51.5116656,images\test\fhrs_2_en-GB.png
Lenas Cafe,Restaurant/Cafe/Canteen,W2 1NT,4,fhrs_4_en-GB,2023-11-13,Westminster,-0.172056,51.5174334,images\test\fhrs_4_en-GB.png
Leon,Restaurant/Cafe/Canteen,WC2R 1HH,5,fhrs_5_en-GB,2024-08-07,Westminster,-0.1188664,51.5112238,images\test\fhrs_5_en-GB.png
Leon,Restaurant/Cafe/Canteen,SW1P 2AY,5,fhrs_5_en-GB,2024-03-05,Westminster,-0.1298407,51.4947443,images\test\fhrs_5_en-GB.png
Leon,Restaurant/Cafe/Canteen,W1B 2HB,5,fhrs_5_en-GB,2024-08-10,Westminster,-0.142605,51.5161165,images\test\fhrs_5_en-GB.png
Leon,Restaurant/Cafe/Canteen,W1F 7JF,4,fhrs_4_en-GB,2023-12-05,Westminster,-0.1393424,51.5140138,images\test\fhrs_4_en-GB.png
Leon,Restaurant/Cafe/Canteen,W1F 7AE,4,fhrs_4_en-GB,2023-11-21,Westminster,-0.1365259,51.5135651,images\test\fhrs_4_en-GB.png
Leon,Restaurant/Cafe/Canteen,WC2R 0DE,5,fhrs_5_en-GB,2024-11-27,Westminster,-0.1222373,51.509857,images\test\fhrs_5_en-GB.png
Leon,Restaurant/Cafe/Canteen,SW1V 1JT,5,fhrs_5_en-GB,2023-07-20,Westminster,-0.1443294,51.4949749,images\test\fhrs_5_en-GB.png
Leon,Restaurant/Cafe/Canteen,W2 1HB,5,fhrs_5_en-GB,2023-06-27,Westminster,-0.1774148,51.5175078,images\test\fhrs_5_en-GB.png
Leon,Restaurant/Cafe/Canteen,SW1W 9SJ,5,fhrs_5_en-GB,2023-11-24,Westminster,-0.1457445,51.4945387,images\test\fhrs_5_en-GB.png
Leon Hanover Square,Restaurant/Cafe/Canteen,W1S 1JL,5,fhrs_5_en-GB,2023-03-15,Westminster,-0.1442714,51.5144792,images\test\fhrs_5_en-GB.png
Leong's Legend,Restaurant/Cafe/Canteen,W1D 5QD,3,fhrs_3_en-GB,2024-02-13,Westminster,-0.130674,51.5118173,images\test\fhrs_3_en-GB.png
Les 110 De Taillevent,Restaurant/Cafe/Canteen,W1G 9DD,5,fhrs_5_en-GB,2024-11-28,Westminster,-0.1458382,51.5170669,images\test\fhrs_5_en-GB.png
Les Ambassadeurs Club,Restaurant/Cafe/Canteen,W1J 7ED,5,fhrs_5_en-GB,2024-02-08,Westminster,-0.1504883,51.5043977,images\test\fhrs_5_en-GB.png
Les Filles,Restaurant/Cafe/Canteen,W2 3EL,5,fhrs_5_en-GB,2024-04-09,Westminster,-0.1782874,51.5126204,images\test\fhrs_5_en-GB.png
L'Eto Caff,Restaurant/Cafe/Canteen,W1K 5RT,1,fhrs_1_en-GB,2024-11-25,Westminster,-0.1481542,51.513983,images\test\fhrs_1_en-GB.png
L'Eto Caffe,Restaurant/Cafe/Canteen,SW1X 8JL,3,fhrs_3_en-GB,2024-07-01,Westminster,-0.1570961,51.4988363,images\test\fhrs_3_en-GB.png
L'Eto Caffe,Restaurant/Cafe/Canteen,W1F 8WG,3,fhrs_3_en-GB,2024-04-22,Westminster,-0.1348816,51.5143033,images\test\fhrs_3_en-GB.png
L'Eto Caffe,Restaurant/Cafe/Canteen,W1J 9HA,3,fhrs_3_en-GB,2023-03-28,Westminster,-0.1364031,51.5089657,images\test\fhrs_3_en-GB.png
L'Etoile Patisserie Francaise,Restaurant/Cafe/Canteen,W2 4UJ,3,fhrs_3_en-GB,2024-11-28,Westminster,-0.1917885,51.5152393,images\test\fhrs_3_en-GB.png
Levant Lebanese Grill,Restaurant/Cafe/Canteen,W1U 2SH,4,fhrs_4_en-GB,2017-04-20,Westminster,-0.1506014,51.5161889,images\test\fhrs_4_en-GB.png
Lexington @ Capital Group,Restaurant/Cafe/Canteen,W2 1NX,5,fhrs_5_en-GB,2024-06-26,Westminster,-0.17395657,51.51656302,images\test\fhrs_5_en-GB.png
Lexington@Coca-Cola,Restaurant/Cafe/Canteen,W1G 0EA,5,fhrs_5_en-GB,2024-09-23,Westminster,-0.1470487,51.5160069,images\test\fhrs_5_en-GB.png
Lexington@Nursing Midwifery Council,Restaurant/Cafe/Canteen,W1B 1PZ,5,fhrs_5_en-GB,2024-11-22,Westminster,-0.1451745,51.5195654,images\test\fhrs_5_en-GB.png
Lga Conference Centre,Restaurant/Cafe/Canteen,SW1P 3HZ,5,fhrs_5_en-GB,2023-05-17,Westminster,-0.1267575,51.4955769,images\test\fhrs_5_en-GB.png
Lido Cafe,Restaurant/Cafe/Canteen,W2 2UH,5,fhrs_5_en-GB,2024-03-19,Westminster,-0.1653842,51.5062773,images\test\fhrs_5_en-GB.png
Lido Chinese Restaurant,Restaurant/Cafe/Canteen,W1D 5QF,5,fhrs_5_en-GB,2024-05-07,Westminster,-0.130485,51.5118592,images\test\fhrs_5_en-GB.png
Lima,Restaurant/Cafe/Canteen,W1T 1JH,5,fhrs_5_en-GB,2024-12-09,Westminster,-0.1344982,51.5176875,images\test\fhrs_5_en-GB.png
Lima Cantina,Restaurant/Cafe/Canteen,WC2E 9BJ,5,fhrs_5_en-GB,2023-11-14,Westminster,-0.1261635,51.5118083,images\test\fhrs_5_en-GB.png
Lime Orange Restaurant,Restaurant/Cafe/Canteen,SW1V 1AA,3,fhrs_3_en-GB,2024-08-27,Westminster,-0.1418087,51.4956724,images\test\fhrs_3_en-GB.png
Lin Lin Crepes,Restaurant/Cafe/Canteen,WC2H 7JN,3,fhrs_3_en-GB,2024-02-28,Westminster,-0.2045104,53.6121255,images\test\fhrs_3_en-GB.png
Lina Stores,Restaurant/Cafe/Canteen,W1U 2SD,5,fhrs_5_en-GB,2024-09-23,Westminster,-0.1501951,51.5162544,images\test\fhrs_5_en-GB.png
Lina Stores Restaurant,Restaurant/Cafe/Canteen,W1D 4EH,4,fhrs_4_en-GB,2024-07-31,Westminster,-0.1311127,51.5141264,images\test\fhrs_4_en-GB.png
Lita,Restaurant/Cafe/Canteen,W1U 5QH,5,fhrs_5_en-GB,2024-03-25,Westminster,-0.1527146,51.5209523,images\test\fhrs_5_en-GB.png
Little Berkeley,Restaurant/Cafe/Canteen,W1J 8QN,5,fhrs_5_en-GB,2023-07-07,Westminster,-0.1441766,51.5086594,images\test\fhrs_5_en-GB.png
Little Four Seasons,Restaurant/Cafe/Canteen,W1D 5PP,4,fhrs_4_en-GB,2023-11-24,Westminster,-0.1309115,51.5120009,images\test\fhrs_4_en-GB.png
Little House,Restaurant/Cafe/Canteen,W1J 5HL,5,fhrs_5_en-GB,2024-03-11,Westminster,-0.1468245,51.5069747,images\test\fhrs_5_en-GB.png
Little Italy,Restaurant/Cafe/Canteen,W1D 4RN,5,fhrs_5_en-GB,2024-10-02,Westminster,-0.1312522,51.5135351,images\test\fhrs_5_en-GB.png
Little Italy,Restaurant/Cafe/Canteen,WC2H 7AT,3,fhrs_3_en-GB,2024-08-13,Westminster,-0.12896,51.5100364,images\test\fhrs_3_en-GB.png
Little Korea,Restaurant/Cafe/Canteen,WC2H 7BG,5,fhrs_5_en-GB,2024-12-09,Westminster,-0.1316799,51.5111858,images\test\fhrs_5_en-GB.png
Little Ku,Restaurant/Cafe/Canteen,W1D 5LB,5,fhrs_5_en-GB,2024-10-15,Westminster,-0.1309962,51.5130994,images\test\fhrs_5_en-GB.png
Little Portland Cafe,Restaurant/Cafe/Canteen,W1W 8BW,3,fhrs_3_en-GB,2024-08-05,Westminster,-0.1419538,51.5168885,images\test\fhrs_3_en-GB.png
Little Social,Restaurant/Cafe/Canteen,W1S 1NH,2,fhrs_2_en-GB,2024-12-05,Westminster,-0.1424444,51.5133352,images\test\fhrs_2_en-GB.png
Little Venice Fish Bar,Restaurant/Cafe/Canteen,W2 5ES,4,fhrs_4_en-GB,2023-08-22,Westminster,-0.1914251,51.5207732,images\test\fhrs_4_en-GB.png
Liu Xiaomian,Restaurant/Cafe/Canteen,W1G 7EQ,4,fhrs_4_en-GB,2024-10-02,Westminster,-0.1462074,51.5200403,images\test\fhrs_4_en-GB.png
Liu Xiaomian,Restaurant/Cafe/Canteen,W1B 5PW,5,fhrs_5_en-GB,2024-04-03,Westminster,-0.1385501,51.5123472,images\test\fhrs_5_en-GB.png
Lobos Tapas Soho,Restaurant/Cafe/Canteen,W1D 4SF,5,fhrs_5_en-GB,2024-03-27,Westminster,-0.1317153,51.5134885,images\test\fhrs_5_en-GB.png
